ano,sequencial_candidato,nome,uf,partido,quantidade_doacoes,quantidade_doadores,total_receita,media_receita,recursos_de_outros_candidatos.comites,recursos_de_pessoas_fisicas,recursos_de_pessoas_juridicas,recursos_proprios,recursos_de_partido_politico,quantidade_despesas,quantidade_fornecedores,total_despesa,media_despesa,cargo,sexo,grau,estado_civil,ocupacao,votos,total
2010,250000000325,CLAUDEMIR SERENO,SP,PSDB,7,7,6715.84,959.41,4895.84,1500,0,320,0,3,3,6709.34,2236.45,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),REPRESENTANTE COMERCIAL,4686,23356.88
2010,250000000327,CLOVIS DA SILVA PINTO,SP,PSDB,58,58,130342.59,2247.29,18835.24,70800,22070,18637.35,0,102,96,128069.22,1255.58,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),OUTROS,6159,392571.27
2010,250000000328,DIMAS EDUARDO RAMALHO,SP,PPS,66,62,1157173.58,17532.93,25313.4,24340.18,1107520,0,0,1048,566,864209.22,824.63,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,139636,3198655.94
2010,250000000330,EDGAR MAURICIO DE SANTANA,SP,PPS,9,9,8494.91,943.88,0,0,0,8494.91,0,12,12,8494.91,707.91,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DIRETOR DE ESTABELECIMENTO DE ENSINO,1710,27178.52
2010,250000000331,EDSON APARECIDO DOS SANTOS,SP,PSDB,271,262,3618822.12,13353.59,12232.41,147385,1812204.71,9500,1637500,732,568,2723300.24,3720.36,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),DEPUTADO,184403,9979851.43
2010,250000000332,EDSON DE JESUS SARDANO,SP,PPS,38,37,32765.17,862.24,4573.16,13600,5420.47,9171.54,0,73,66,49246.82,674.61,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),MILITAR REFORMADO,11158,116528.01000000001
2010,250000000333,ELEUSES VIEIRA DE PAIVA,SP,DEM,72,64,831404.5,11547.28,14363.4,48160,334730,434151.1,0,317,269,776639.42,2449.97,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),M<c3><89>DICO,107464,2454167.67
2010,250000000334,EMANUEL FERNANDES,SP,PSDB,420,362,299294.32,712.61,5170.84,21120,217672,3e3,52331.48,161,133,499360.67,3101.62,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,218789,1102839.54
2010,250000000336,FELICIDADE LOPES PONTES,SP,PSDB,1,1,4895.84,4895.84,4895.84,0,0,0,0,1,1,4895.84,4895.84,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),COMERCIANTE,4292,24483.2
2010,250000000337,FERNANDO BARRANCOS CHUCRE,SP,PSDB,46,45,710727.83,15450.6,4895.83,3500,623032,29300,5e4,423,409,672473.1,1589.77,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,28485,2111892.1300000004
2010,250000000338,FRANCISCO ALVES DE LIMA,SP,PPS,2,2,790.66,395.33,790.66,0,0,0,0,2,2,790.66,395.33,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,2823,3170.64
2010,250000000339,FRANCISCO PELUCIO,SP,DEM,23,14,299252,13010.96,4152,0,294100,1e3,0,251,192,273188.98,1088.4,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO INCOMPLETO,CASADO(A),EMPRES<c3><81>RIO,10249,886272.34
2010,250000000340,FRANCO FINATO SCORNAVACCA,SP,DEM,8,8,44952,5619,4152,30900,0,9900,0,43,43,44928.02,1044.84,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO INCOMPLETO,SOLTEIRO(A),M<c3><9a>SICO,38070,141597.86
2010,250000000341,GILBERTO BORJA PINTO,SP,PSDB,83,83,180009.15,2168.78,21968,8e4,9e3,64145.32,4895.83,133,99,167462.71,1259.12,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),EMPRES<c3><81>RIO,13895,531306.91
2010,250000000342,GIVALDO RODRIGUES VIEIRA,SP,PSDB,4,4,15095.84,3773.96,8e3,2200,0,0,4895.84,13,10,11495.84,884.3,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),OUTROS,4860,46376.78
2010,250000000343,GUILHERME CAMPOS JUNIOR,SP,DEM,43,35,2517352.02,58543.07,148152,5e4,1817200.02,2e3,5e5,2671,2397,2363385.35,884.83,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),EMPRES<c3><81>RIO,112852,7462663.290000001
2010,250000000344,HELIO RODRIGUES SECCO,SP,DEM,9,9,10252,1139.11,4152,3e3,1300,1800,0,10,9,9550.8,955.08,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),OUTROS,2098,32185.989999999998
2010,250000000345,HIRAM AYRES MONTEIRO JUNIOR,SP,DEM,113,99,95881,848.5,4152,31129,0,60600,0,435,316,81705.36,187.83,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),VEREADOR,13550,275466.69
2010,250000000346,JORGE DE FARIA MALULY,SP,DEM,36,33,1662921.13,46192.25,14191.13,11350,1618280,19100,0,553,525,1611600.18,2914.29,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,74452,4987695.9799999995
2010,250000000347,JORGE TADEU MUDALEN,SP,DEM,145,143,1051103,7248.99,39120,85555,911428,15e3,0,203,201,1035452.59,5100.75,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ENGENHEIRO,164650,3150700.33
2010,250000000349,JOSE ANTONIO CALDINI CRESPO,SP,DEM,230,227,98199.63,426.95,8194,59350,2e4,10655.63,0,318,300,90681.03,285.16,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,28907,288867.4
2010,250000000350,JOSE CARLOS STANGARLINI,SP,PSDB,48,48,287355.81,5986.58,5205.83,64629.15,215e3,2520.83,0,121,120,283755.81,2345.09,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),ADVOGADO,24621,867136.0999999999
2010,250000000351,JOSE LUIZ SILVA BRUNO,SP,PSDB,14,13,14060.33,1004.31,5635.33,5175,2500,750,0,34,27,12026.93,353.73,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),"ESTUDANTE, BOLSISTA, ESTAGI<c3><81>RIO E ASSEMELHADOS",1051,41593.63
2010,250000000352,JOSE ONERIO DA SILVA,SP,PPS,105,96,763842.13,7274.69,4364.13,157732,70316,530500,930,666,571,714078.33,1072.19,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),EMPRES<c3><81>RIO,79746,2251547.4699999997
2010,250000000353,JOSE RICARDO FRANCO MONTORO,SP,PSDB,138,133,1275709.88,9244.27,6079.77,163800.01,881830.1,24e3,2e5,697,550,1245103.05,1786.37,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,74213,3809071.45
2010,250000000355,JOS<c3><89> ANIBAL PERES DE PONTES,SP,PSDB,155,147,3221652.55,20784.86,5942.83,170020,2145589.72,5600,894500,3192,2293,3000772.77,940.09,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,170957,9471589.82
2010,250000000356,JOS<c3><89> CARLOS VAZ DE LIMA,SP,PSDB,164,155,1625139.15,9909.39,25457.68,102656.72,1488024.75,9e3,0,658,545,1357898.18,2063.68,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,170777,4621671.550000001
2010,250000000357,JOS<c3><89> RICARDO ALVARENGA TRIPOLI,SP,PSDB,33,30,1685974.92,51090.15,5615.83,62500,1195990,21869.09,4e5,208,182,1502946.71,7225.71,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,134884,4933665.41
2010,250000000358,JOS<c3><89> SIRINEU FILGUEIRAS BARBOSA,SP,PSDB,50,26,131055.83,2621.12,35595.83,12060,2500,80900,0,104,74,109105.83,1049.09,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,6960,375141.7
2010,250000000359,JO<c3><83>O PAULO CORSETTI FERRARESSO,SP,PSDB,9,9,50233.83,5581.54,15445.83,0,4788,0,3e4,75,71,50231.83,669.76,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),COMERCIANTE,2245,157114.78999999998
2010,250000000361,JULIO FRACISCO SEMEGHINI NETO,SP,PSDB,46,40,1704551.67,37055.47,13850.04,8e3,693451.63,0,989250,555,481,1623706.05,2925.6,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ENGENHEIRO,113333,5073912.460000001
2010,250000000362,JUNJI ABE,SP,DEM,97,68,552093.33,5691.68,27337.51,13772.23,436968.05,74015.54,0,300,211,496710.23,1655.7,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),EMPRES<c3><81>RIO,113156,1608920.27
2010,250000000363,LELIS DA ROCHA,SP,PSDB,4,4,6637.83,1659.46,4895.83,1742,0,0,0,2,2,6635.83,3317.91,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),EMPRES<c3><81>RIO,5295,24900.86
2010,250000000364,LINDOMAR CUSTODIA DE OLIVEIRA,SP,PPS,5,5,2396.41,479.28,2396.41,0,0,0,0,7,7,2396.41,342.34,DEPUTADO FEDERAL,FEMININO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),DONA DE CASA,567,8034.8499999999995
2010,250000000365,LUCIA MARIA SANTUCCI,SP,PSDB,4,4,6058.18,1514.55,4895.83,1150,0,12.35,0,6,6,6058.18,1009.7,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),EMPRES<c3><81>RIO,705,20718.79
2010,250000000366,LUCIANO ARTIOLI MOREIRA,SP,DEM,17,16,271516.78,15971.58,4219,16e3,60426.15,90871.63,1e5,97,93,264553.78,2727.36,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ODONT<c3><93>LOGO,13648,826509.28
2010,250000000368,LUIZ FERNANDO ARANTES MACHADO,SP,PSDB,44,43,1091083.83,24797.36,9651.9,116450,850232.78,19749.15,95e3,214,208,1050163.83,4907.31,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),OUTROS,129620,3262545.16
2010,250000000369,MANOEL MARCOS DE JESUS FERREIRA,SP,PSDB,32,31,134579.18,4205.6,10846.88,6950,116400,382.3,0,166,142,124917.98,752.52,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ENGENHEIRO,14060,399405.45999999996
2010,250000000370,MARA CRISTINA GABRILLI,SP,PSDB,223,215,1105628.17,4957.97,4895.83,297095,414300,9337.34,38e4,1057,969,1155707.98,1093.39,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),VEREADOR,160138,3375479.68
2010,250000000371,MARCELO CHEHADE,SP,PSDB,18,17,29455.04,1636.39,6488.37,9266.67,0,13700,0,31,27,25072.87,808.8,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),M<c3><89>DICO,12137,86521.14
2010,250000000372,MARCELO PALINKAS,SP,DEM,26,26,221739.5,8528.44,11524.5,12600,194615,3e3,0,170,159,215859.5,1269.76,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),VEREADOR,11954,669517.7
2010,250000000373,MARIA TERESA SERRANO AFONSO,SP,PSDB,1,1,4895.83,4895.83,4895.83,0,0,0,0,1,1,4895.83,4895.83,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,CASADO(A),CONTADOR,1518,24483.15
2010,250000000374,MAURICIO BONATTI,SP,PPS,9,8,14449.91,1605.55,14449.91,0,0,0,0,16,16,14430.98,901.94,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),ATOR E DIRETOR DE ESPET<c3><81>CULOS P<c3><9a>BLICOS,2392,45887.29
2010,250000000376,NELSON ROBERTO BUGALHO,SP,PSDB,56,55,325255.2,5808.13,5155.2,64100,246e3,1e4,0,326,316,294690.2,903.96,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,MEMBRO DO MINIST<c3><89>RIO P<c3><9a>BLICO,35581,952665.69
2010,250000000377,ODECIO BRAGA DE LOUREDO FILHO,SP,DEM,5,5,9152,1830.4,0,5e3,0,0,4152,9,9,9152,1016.89,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ENGENHEIRO,1514,30331.29
2010,250000000378,PAULO ROGERIO SPOSITO,SP,PPS,12,10,105263.5,8771.96,3022.5,8e3,94241,0,0,98,64,86895.68,886.69,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),ADMINISTRADOR,6522,307265.32999999996
2010,250000000379,POLLYANA FATIMA GAMA SANTOS,SP,PPS,39,39,51968.34,1332.52,12071.2,21156.78,15e3,3740.36,0,51,51,51968.34,1018.99,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),VEREADOR,11753,158436.53
2010,250000000380,RAFAEL ANGELO ABUD,SP,PSDB,4,3,18895.83,4723.96,18895.83,0,0,0,0,10,10,18895.83,1889.58,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PSIC<c3><93>LOGO,2360,63328.030000000006
2010,250000000381,RAUL CHRISTIANO DE OLIVEIRA SANCHEZ,SP,PSDB,17,14,299602.96,17623.7,1183.94,1e3,18823.19,48700,229895.83,625,361,295727.41,473.16,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),JORNALISTA E REDATOR,31468,914047.1899999997
2010,250000000382,RAUL GIL JUNIOR,SP,DEM,18,17,462866.38,25714.8,4152,38e3,137395.6,283318.78,0,93,67,371843.19,3998.31,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO INCOMPLETO,SOLTEIRO(A),OUTROS,17419,1327484.06
2010,250000000383,RENATO APARECIDO GALENDI,SP,DEM,10,9,184248.63,18424.86,179098.63,1550,3600,0,0,77,71,162512.31,2110.55,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,3424,551711.98
2010,250000000384,RENATO FAUVEL AMARY,SP,PSDB,47,43,484948.16,10318.05,17128.16,300,467520,0,0,454,407,443255.86,976.33,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,ADVOGADO,95089,1425397.56
2010,250000000385,ROBERTO JOAO PEREIRA FREIRE,SP,PPS,64,55,1624608.27,25384.5,165288.53,63801,1283e3,0,112518.74,356,316,1376323.08,3866.08,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,121471,4655581.2
2010,250000000386,RODRIGO GARCIA,SP,DEM,332,321,2058240.71,6199.52,273776.7,69550,1705414.01,9500,0,313,300,2651374.49,8470.85,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,226073,6783792.28
2010,250000000388,SEBASTI<c3><83>O FERRES ARSENE,SP,PSDB,4,4,8795.83,2198.96,8595.83,0,0,200,0,8,8,8787.83,1098.48,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),OUTROS,2162,29700.93
2010,250000000390,SILVIO FRAN<c3><87>A TORRES,SP,PSDB,118,87,1552679.1,13158.3,15024.77,94016.33,1026638,15e3,402e3,870,836,1540528.4,1770.72,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,107035,4662726.62
2010,250000000392,SIUSAKU HIRASHIMA,SP,PPS,22,19,9090.35,413.2,211,7e3,1878.35,1,0,24,20,7887.35,328.64,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),APOSENTADO (EXCETO SERVIDOR P<c3><9a>BLICO),5456,26894.89
2010,250000000393,TIRSO DE SALLES MEIRELLES,SP,PSDB,64,61,579466.86,9054.17,4895.83,529391.03,31e3,14180,0,754,649,489235.73,648.85,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ECONOMISTA,23524,1659400.4699999997
2010,250000000394,VALDEMAR ANFRISIO DOS SANTOS,SP,PPS,17,16,25253.36,1485.49,13253.36,0,0,2e3,1e4,55,49,21513.21,391.15,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),COMERCIANTE,2254,74033.57
2010,250000000395,VALDIR VERISSIMO DE ASSUN<c3><87><c3><83>O,SP,PPS,13,13,10418.66,801.44,1573.66,500,3655,4690,0,12,12,10418.66,868.22,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PROFESSOR DE ENSINO M<c3><89>DIO,696,32975.64
2010,250000000396,VANDERLEI MACRIS,SP,PSDB,48,46,672552.61,14011.51,67423.33,37500,307361.28,99150,161118,261,238,652792.11,2501.12,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,111531,2015002.96
2010,250000000397,VICENTE FERNANDES CASCIONE,SP,DEM,11,11,1543137,140285.18,4152,2e5,44e4,198985,7e5,58,58,1543107.67,26605.3,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,45276,4796410.15
2010,250000000398,WALTER MEYER FELDMAN,SP,PSDB,235,224,3502431.38,14903.96,1399.37,261850,2698036.18,0,541145.83,1766,1607,3701428.23,2095.94,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),DEPUTADO,105085,10727122.89
2010,250000000399,WALTER SHINDI IIHOSHI,SP,DEM,138,127,1718887.72,12455.71,25574.5,53500,1489064.16,749.06,15e4,710,573,1597505.05,2250.01,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),DEPUTADO,104400,5051534.21
2010,250000000400,WILLIAM BOSS WOO,SP,PPS,164,147,1417805.08,8645.15,11210.7,59194,1339169.1,8231.28,0,2216,1473,1156948.27,522.09,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,DEPUTADO,83588,4005725.6700000004
2010,250000000401,WILLIAM DIB,SP,PSDB,99,85,1308622.04,13218.4,20245.24,51991.8,530505,15e4,555880,1120,1010,1047504.73,935.27,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),M<c3><89>DICO,113823,3681216.48
2010,250000000403,ZULAIE COBRA RIBEIRO,SP,DEM,25,23,404852,16194.08,4152,60830,313870,26e3,0,172,161,385248.9,2239.82,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,VI<c3><9a>VO(A),ADVOGADO,46494,1213767.7999999998
2010,250000000523,ACIR DOS SANTOS,SP,PDT,37,37,63971.8,1728.97,50783.76,4363.04,2460,6365,0,70,69,63854.95,912.21,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),COMERCIANTE,20950,194652.72999999998
2010,250000000524,AGRIPINO BARBOSA MACEDO,SP,PDT,22,21,21500,977.27,0,21500,0,0,0,19,18,21250,1118.42,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),EMPRES<c3><81>RIO,3255,66425.69
2010,250000000525,ANTONIO CARLOS BARBOSA,SP,PDT,16,15,13830.92,864.43,0,3020,1400,9410.92,0,24,23,13830.57,576.27,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),OUTROS,2687,43011.11
2010,250000000526,ARMANDO HENRIQUE,SP,PDT,10,10,24193.4,2419.34,0,0,18499.99,0,5693.41,24,22,24238.38,1009.93,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,DIVORCIADO(A),OUTROS,4844,76120.45000000001
2010,250000000527,BOAVENTURA PEREIRA SANTOS,SP,PDT,12,12,14244.97,1187.08,3165,5260,0,2500,3319.97,30,25,15241.87,508.06,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),REPRESENTANTE COMERCIAL,2173,45505.950000000004
2010,250000000528,CARLITO VIANA SOARES,SP,PDT,3,3,2319.97,773.32,2319.97,0,0,0,0,3,3,2319.97,773.32,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),OUTROS,862,8518.55
2010,250000000529,CARLOS HENRIQUE PINTO,SP,PDT,206,187,1435530.86,6968.6,117820.8,211220,1076984.98,29505.08,0,1062,881,1715085.86,1614.96,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,40031,4597067.14
2010,250000000530,DARCY RODRIGUES,SP,PDT,10,9,27630.09,2763.01,13630.09,0,3e3,11e3,0,45,45,27624.09,613.87,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),OUTROS,782,86370.15000000001
2010,250000000531,DEBORA MARIA MARAGNI PEREIRA DE ABREU,SP,PDT,38,36,64974.98,1709.87,0,39974.98,12700,12300,0,50,48,134944.48,2698.89,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,10011,269475.2
2010,250000000532,EDILSON MAGAIVER FERREIRA DA SILVA,SP,PDT,20,19,23876.4,1193.82,16773.4,6583,0,520,0,27,25,23376.05,865.78,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),COMERCIANTE,4293,73279.45
2010,250000000533,EDUARDO DUARTE DO NASCIMENTO,SP,PDT,2,2,1740,870,1440,300,0,0,0,2,2,1740,870,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),COMERCI<c3><81>RIO,901,6968
2010,250000000534,ELISEU DANIEL DOS SANTOS,SP,PDT,54,54,252807.2,4681.61,8452.26,72398.2,166504.65,5452.09,0,185,155,228278.33,1233.94,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADVOGADO,39241,740256.28
2010,250000000536,ERLON CHAVES DE CASTRO,SP,PDT,20,20,13182.26,659.11,1370,2660,0,700,8452.26,23,21,13134.26,571.05,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,PROFESSOR DE ENSINO M<c3><89>DIO,6571,40812.94
2010,250000000537,ERNALDO CESAR MARCONDES,SP,PDT,7,7,24546.87,3506.7,24096.87,0,450,0,0,16,16,24546.87,1534.18,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),MILITAR REFORMADO,5480,78727.48999999999
2010,250000000538,GILBERTO BENZI,SP,PDT,51,45,48350,948.04,0,33050,12300,3e3,0,74,72,48050,649.32,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),VEREADOR,15647,146589.36
2010,250000000539,ISMAEL JUD<c3><81> DOS SANTOS NIC<c3><81>CIO,SP,PDT,3,3,5269.97,1756.66,319.97,0,4e3,950,0,3,3,1259.97,419.99,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,SEPARADO(A) JUDICIALMENTE,OUTROS,230,13988.560000000001
2010,250000000540,ITAMAR ALVES DE OLIVEIRA,SP,PDT,15,15,32641,2176.07,13565,50,1716,17310,0,121,101,29749.79,245.87,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,DIVORCIADO(A),VEREADOR,8568,97705.73000000001
2010,250000000543,JOSE VALDEVAM DE JESUS SANTOS,SP,PDT,27,27,61852.66,2290.84,8452.66,36350,17050,0,0,27,27,61161.79,2265.25,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO INCOMPLETO,CASADO(A),VEREADOR,25256,189531.2
2010,250000000544,JOSU<c3><89> MOREIRA,SP,PDT,16,13,24592.63,1537.04,2849.37,0,0,21743.26,0,33,16,17495.13,530.16,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO INCOMPLETO,CASADO(A),DIRETOR DE EMPRESAS,3380,68825.59000000001
2010,250000000545,JO<c3><83>O EDUARDO DADO LEITE DE CARVALHO,SP,PDT,743,661,800477.29,1077.36,21624.82,419845.99,225232.51,76500,57273.97,968,821,756216.93,781.22,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),FISCAL,70486,2362223.09
2010,250000000546,KAREN MAYELLEN TONIM HEINS,SP,PDT,92,91,408700.39,4442.4,16379.07,118224,274097.32,0,0,465,374,360817.61,775.95,DEPUTADO FEDERAL,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),DONA DE CASA,30898,1184458.74
2010,250000000547,LINDOLFO LUIZ DOS SANTOS NETO,SP,PDT,64,64,799527.32,12492.61,347927.32,132600,319e3,0,0,1163,1087,738253.14,634.78,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),QU<c3><8d>MICO,17610,2352813.17
2010,250000000549,LUIZ ANTONIO DE MEDEIROS NETO,SP,PDT,51,50,582508.08,11421.73,5702.26,257968.75,223304.9,95532.17,0,215,160,541477.48,2518.5,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,DIVORCIADO(A),TRABALHADOR METAL<c3><9a>RGICO E SIDER<c3><9a>RGICO,34904,1720909.87
2010,250000000550,LUIZ CARLOS CHIAPARINE,SP,PDT,48,48,196153.1,4086.52,9260.35,109950,34200,42100,642.75,189,150,183932.82,973.19,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),VEREADOR,37568,581733.73
2010,250000000551,LUIZ GUSTAVO ANTUNES STUPP,SP,PDT,18,17,26087.33,1449.3,2393.33,13694,0,1e4,0,31,26,26021.63,839.41,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),OUTROS,11455,80577
2010,250000000552,MANOEL ANTUNES,SP,PDT,57,50,184842.75,3242.86,89757.75,27085,0,38e3,3e4,199,184,168610.75,847.29,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),SERVIDOR P<c3><9a>BLICO FEDERAL,40238,542876.4
2010,250000000554,MARCO ANTONIO ALVES JORGE,SP,PDT,101,93,115478.22,1143.35,43388.38,25538.66,38915.85,7635.33,0,111,105,112062.76,1009.57,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ARQUITETO,10990,345582.12
2010,250000000556,MAURICIO SOARES DE ALMEIDA JUNIOR,SP,PDT,28,26,208868.38,7459.59,0,2100,205702.26,1066.12,0,131,111,196688.07,1501.44,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),ADVOGADO,12766,623681.8600000001
